trade_date,open,close,high,low,volume,turnover,pct_change,stock_code,momentum_5d,momentum_20d,volatility_5d,volatility_20d,liquidity_20d,reverse_5d,composite_score
2020-01-31,30.0210810060252,30.55922187641954,31.189105702483616,30.04452855556516,6956637,8.849505534004466,-2.849506240203168,20,-0.014381875086087,0.4242305209099256,2.5588766522591397,-0.7037108899556757,1.3910507221310786,0.36400750136839405,0.6554237291008468
2020-01-31,39.52602729741979,39.41907118584562,39.75244803549532,39.08828249674992,4063110,7.966224401296283,2.678672485485832,89,0.0246960023362623,0.7325727226280242,2.643684150824542,-0.8858407358872387,1.9407340841257568,-0.5103142884540369,0.6319924942547954
2020-01-31,22.03357905480521,22.18791240213556,22.48850185663404,21.78976553962278,1521551,1.9628686588090696,-2.438069546896767,75,0.0276438252517974,1.7411816928819854,1.834388592623453,0.8674885624121199,2.034672477690263,-0.5762683775089403,0.5829107776675422
2020-01-31,25.750880388895684,25.885303510693166,26.228714423482938,25.222035542593325,2191621,1.542041303536214,-1.2345639175363,13,-0.0153976226082552,0.8405422703029407,1.422248449036538,-0.19051820359575297,0.8818864232496725,0.38673366384624364,0.5826637056138404
2020-01-31,28.07884162839936,28.23755616742353,28.25774670446105,27.776002907754044,3311807,7.401279796667429,0.4606670849273278,47,-0.0522377165501785,0.6431506242194703,2.041569870515576,0.8928762338391623,1.0195663080513804,1.2109876662938632,0.5815795019964437
2020-01-31,41.69784408187574,42.0656341871398,42.33480929682746,41.45812662497866,1696226,8.288949322069792,-4.063468128422635,53,-0.0532263312874642,-0.16317729951114665,2.459135877471882,-1.2316311809829412,-0.07018313186291639,1.233106764452816,0.5532684493065058
2020-02-03,25.87074216539213,26.21610495565492,26.92059416184444,25.473982116920222,1909571,4.063665431664121,0.4836097820415769,21,-0.0326444015762326,-0.05025921123878221,0.7406040694988469,-1.8935896583292253,1.063683830502561,0.7726101661183398,0.8081599842302246
2020-02-03,15.202021496319569,14.911980639475566,15.06348987348502,14.614966647615052,7378000,0.6279118591975195,-1.3662054505017704,5,-0.0434799125485336,-0.703491740725159,0.5610115165544731,-1.594072268194479,1.9412015528102466,1.0150420475778128,0.8005198562567413
2020-02-03,26.03149461740269,25.909907791803487,26.41881758746979,25.681817678291093,9909512,2.703830375363865,0.0950511594355262,13,-0.0210248800086418,1.1647404341259462,1.3451160137699067,-0.5858459943704307,0.548011812819086,0.512636964809148,0.7299847811184317
2020-02-03,9.59809827019406,9.640052763191136,9.672814400652571,9.435172729346094,1469801,7.780471934218971,0.21772263637972,41,-0.0423806543038416,0.7722205018182888,1.8826984209015776,-0.33717350365125776,0.5318084561777298,0.9904474303833153,0.7025967716262788
2020-02-03,37.76960019551891,37.340059936852285,38.342184098178905,37.306382043580086,2109590,7.875339680382353,-1.5727962259510138,67,-0.0483195420096452,-0.14533736493332433,1.9024598846063856,-0.2155327407906766,1.66730490817237,1.1233230948512876,0.6699632487679983
2020-02-03,28.220928968312883,28.16289550757928,28.40037700114986,27.764583771852525,2822522,8.293570964730765,-0.2644019879113643,47,-0.0481860150727777,-0.032858559201746566,2.068995198657101,-0.33618504419208056,1.208221799238266,1.1203355858530446,0.6351244766814588
2020-02-03,26.68898072228775,27.04293884860981,27.620932870467463,26.54410873498688,9608627,2.062959441964689,-2.0048967955363564,68,-0.0312707134019004,0.2423251478580162,2.1005900273768026,0.08137667164381893,1.639333069156309,0.7418755003057811,0.6068514739516372
2020-02-03,8.487290877508793,8.476027592220595,8.66574175433163,8.431860697633086,3863318,8.300850205537456,0.6045358582415848,3,0.0100183414752312,0.6926786095032141,0.9713402165524836,-1.4167747071913512,0.8148621576301995,-0.1819187981942731,0.5995553163569924
2020-02-03,20.33035991814584,20.31689221791505,20.90805323648869,20.30884791477333,339956,1.3003966083546543,1.1775439574377695,65,0.0011713349749364,0.6614139363695296,0.9710261330531376,-2.4862470527087157,-0.5194623917778993,0.016022622070395086,0.5965878997181406
2020-02-03,21.961574020784536,22.18802420647786,22.21719778032909,22.157247813039827,7648659,0.8182255014045057,0.0005038975288913,75,0.0061850336280209,1.572757389019401,1.611672546076235,0.8765147619212174,1.4326524646254521,-0.09615301972861688,0.5542088513280822
2020-02-04,37.96278230500661,37.333843472875934,37.39111767995325,36.45129499791042,6853703,7.522980710739778,-0.0166482431652855,67,-0.0516352694484858,-0.6627288760903919,1.848219755855592,-1.427476046486293,2.0387560499018345,1.1975086172008833,0.853680341610773
2020-02-04,8.358540417266758,8.47214308333819,8.52882176657924,8.230399789317337,2820964,8.685108351338743,-0.0458293562655391,3,0.022293854764759,0.9935561453218226,0.6014990357194856,-1.891423616543872,1.0737721080573541,-0.456569046832157,0.754135274467145
2020-02-04,27.43341221953832,27.219533834112955,27.264778688583974,27.10613972560865,9857084,2.3743940456928514,0.653016990837208,68,-0.0501534089243004,0.42058648004544247,1.393535130371021,0.04024132690806225,1.290308030066803,1.1643537216120048,0.7254954011289824
2020-02-04,14.981035485099268,15.098990238145063,15.216200206995971,14.707325949543634,784837,9.053031655802243,1.2540896021179109,5,-0.0228016256358485,-0.49363487489454183,1.1081054776771997,-1.4876991034434341,1.886065672456826,0.5523895695898289,0.6923793635886382
2020-02-04,22.568935662545137,22.19351429774525,22.742191020586976,22.03431267604123,975306,1.0692717030712378,0.0247434887230351,75,-0.0130270349461054,1.414459453558659,1.251560656951172,0.8799350685569818,1.29687275581114,0.33369453827397294,0.6078337350006211
2020-02-04,20.158390538195835,19.99988776780467,20.31875676411897,19.66605173293556,3247281,1.0211303665041933,-1.560299905665964,65,-0.021499611297065,0.5250738843628315,1.0920952546976457,-2.2856640425600965,-0.8299863924118175,0.5232585219959132,0.6056352519372792
2020-02-04,34.57996406230731,33.964566026073015,34.009840118866336,33.04735913464469,3669053,4.420968948627472,-1.9485094931949585,66,-0.0468055446131127,-0.04142514925163106,1.6095769073384911,-0.4648129845192775,0.8926184530543256,1.0894491743408112,0.5858934950414747
2020-02-04,24.135749722011585,24.3837546278574,24.524761289133902,24.31608532991171,9788750,4.418466240265327,0.5805738426619225,25,-0.0709741760094878,-0.6146855132646812,2.4846254964297936,0.2054806853546185,1.4400700675737166,1.6301940267711021,0.5515704304957458
2020-02-04,41.6070237069063,41.82980774693189,42.43556392609513,40.93805236243968,7231560,0.8125747209060505,2.750845138608314,56,0.0551543178219886,2.874077300143504,1.7501060981961165,-1.4842571863472043,-1.3468278191123908,-1.1917834640348508,0.5321740242795587
2020-02-04,30.213476870014404,29.62491056460107,29.762963577655608,28.996333667958154,9862865,7.476053548799827,-1.2444173662022333,30,-0.054128055815205,-0.7966301667291686,2.029131810097637,-0.3822958282642048,1.5323251052892495,1.253281795826711,0.5199196754399535
2020-02-05,36.27389682913933,35.98011675244435,36.93728936861274,35.4390340069868,9666283,1.3241017348593898,-3.6260041680817032,67,-0.086375949335839,-1.2135115989037777,2.0307739587242186,-1.1149096470861657,1.7625283618263312,1.9747906862977853,0.8038713280007017
2020-02-05,8.467430741991311,8.491379257871811,8.730635542399504,8.388706055636456,4462805,0.7720011949695944,0.2270520498107757,3,0.0185575777339748,1.0275171033543637,0.6008490824539473,-1.9045956877405739,1.0053680744053202,-0.37297421936695296,0.7783556176254021
2020-02-05,19.828913697937864,19.68860992438462,20.261376558917565,19.3066796850538,998939,3.908482120724044,-1.556397950998188,65,-0.038251898030933,0.4571633053190715,1.1301310078023017,-2.1713458386145206,-0.8027439278927776,0.8980713390399944,0.6802907754520684
2020-02-05,41.34479427533223,41.536165265252656,42.03290418738458,40.4575334189263,1439691,9.41634202317498,-0.7019933810256664,56,0.0252720144344777,2.5554217874772416,1.7736029238508062,-1.3136796739634748,-0.9673129966352015,-0.5232018852707216,0.6789393061276107
2020-02-05,23.99557678807596,24.170565360637504,24.85786658795243,23.79804996893828,1375137,2.392573239811463,1.4834392581801163,7,0.0277670521972015,2.1184448963754554,0.9631567138740966,0.9405926845559189,2.0088394501951896,-0.5790254362482271,0.6754751911660226
2020-02-05,32.22593083551377,31.65164816546092,32.08636896020548,31.23649257001168,6332140,7.824671721883995,1.2058636666017135,20,0.0102691384722419,0.3374684762092982,1.863569570389844,-0.9473783196115425,1.9130654062000414,-0.18753008759309492,0.6170702617471778
2020-02-05,20.51533492555242,20.851821213903744,20.96272229490254,20.43766694596991,2945489,9.516097648586928,-0.5238950505339831,78,0.0163216290778751,1.9376878750250182,1.030459998016179,0.1716957172672316,0.8276843244819685,-0.3229474840398677,0.6156198387384926
2020-02-05,27.162190418856007,27.27139095461712,27.277446569381315,27.247821247714047,6728660,2.964916902673875,0.1905143593575215,68,-0.0466065320850713,0.1604256758977818,1.4577751937271644,-0.181909415468123,0.9737031266540705,1.084996501852138,0.6047491617494146
2020-02-05,10.23477901558954,10.414483071994056,10.451502403543085,10.23792774179518,3222745,5.584004792985261,-2.0664573098803936,19,-0.0367605650325346,-0.47237778944257003,1.9398969751314128,-1.128377263869638,1.244615403123898,0.8647045079225189,0.5922965489426919
2020-02-05,34.45119191139358,34.044598797747376,34.79676342967455,33.75483134245674,5988900,2.5568718670477386,0.2356360791211922,66,-0.0459293430870473,0.10953159335043544,1.625570452788651,-0.5255524259056427,0.5845953868287899,1.0698451902698516,0.5758425976329726
2020-02-06,8.42899431976811,8.459885584284175,8.583333187760807,8.36932431833707,7805346,9.422012709273632,-0.37088996535445,3,0.0018768955637065,0.5767423145122718,0.3872133063664538,-2.4710838209294628,1.4077924621670965,0.00023652933730222058,0.948868909774184
2020-02-06,10.42330008085228,10.40711150373058,10.414829668129345,10.356670277192164,8267753,8.926723207735188,-0.0707818929899314,19,-0.0570501665843068,-0.44082652089304625,1.2908083615475858,-1.13013700530861,1.4681465739234965,1.3186606056860026,0.7830069412843081
2020-02-06,21.09049072707132,20.93823844762133,21.164248738466792,20.66245026773128,6182971,8.232819678353927,0.4144349447038586,78,0.0184130529221717,2.242373371200946,1.0285658300634417,-0.13681565111436778,0.8908984181796868,-0.36974064578352267,0.7673326314840379
2020-02-06,25.471690658371426,25.014812004560383,25.1995217215098,24.714392605484825,7515921,6.41797620295629,3.492870900313151,7,0.054431396252988,2.719246407710309,1.6492123791723,1.0047323450544674,2.0841672397328135,-1.175608939679842,0.6789782193448093
2020-02-06,6.109138187649743,6.133787668974234,6.26380919458214,5.97980018308153,5986901,6.102327203149714,-0.9152740082367726,15,-0.0536380713197397,0.4685944060651737,2.0932472421282013,0.3359056683440706,1.092584496063282,1.2423189659772205,0.6646097771565606
2020-02-06,10.54635011053048,10.598052860456466,10.684258738576332,10.379162775171906,5654463,9.708307277916893,0.5762281701348339,98,-0.0456783121958627,-0.9586204905547753,1.2400447038364453,-1.2863518200960535,1.8668169266690708,1.0642286677625235,0.6623162025153494
2020-02-06,19.072396939314128,18.845632583540493,19.2032826571438,18.512951873530668,5292388,1.9606171302213349,0.9189858337358294,57,-0.024878585999902,1.2604603954573737,2.5403776445682937,0.044653827195707964,0.3592710921138568,0.5988591278839787,0.6207193099860354
2020-02-06,33.78149698957747,33.84203581715237,34.009663813613976,32.936142266579246,2497462,7.776925433037433,2.632956189643822,49,0.0618596201757752,1.7220341784171151,1.8875557515778143,-2.008001249109448,0.42799698649564394,-1.3418067596171832,0.6012678727609979
2020-02-06,36.01731474928562,36.149047426848696,36.208418588240015,35.78249708445049,4832911,7.656026262855893,0.4695111902127472,67,-0.0432924808072024,-1.0826456507359599,1.7485606345979978,-1.0745600723417426,1.9099612089417413,1.0108484816433307,0.5753651055289081
2020-02-06,30.93792133120615,30.90257466012584,31.4231875335281,30.181219995117672,9701616,1.3482382840336256,-2.366617692131697,20,-0.0175795709651874,-0.07966894338118448,2.179990880854948,-0.7247580593306486,1.6085645925108414,0.4355522056548121,0.5734295090503864
2020-02-07,8.539940119045886,8.465464469261667,8.578815113232146,8.364480038255532,7638437,0.9117179663735574,0.0659451587366165,3,0.0047915895603898,0.5617127575971707,0.3587437546395813,-2.4681756630107308,1.163170615336931,-0.06497633891606346,0.8752901812738646
2020-02-07,10.378287038255513,10.226560515374349,10.412888687090582,10.158413327436865,8247794,3.5781256808243467,-1.7348808868965413,19,-0.049361561484519,-0.26645963269221606,1.11747311547127,-1.5294134400926485,1.0199510221255563,1.14663706153517,0.7739261210965271
2020-02-07,6.211773118302914,6.210092258575395,6.370510178596381,6.031431446920812,6766373,6.134830282385901,1.244004418136652,15,-0.0438991611757252,0.778562294228579,2.293516085537396,0.252864952919558,1.253042963074586,1.0244222451291032,0.7409309638383104
2020-02-07,25.12529482226073,24.64788563763571,24.67488582448675,24.53149786863395,1152647,6.784042451642347,-1.466836396203108,7,0.0268075921060466,2.089090303152038,1.995667202296284,1.0589995452008323,2.4565309579053363,-0.5575586391882114,0.7389657817300487
2020-02-07,21.22531684974262,20.85429148933917,21.20767479151912,20.516192201653578,8628813,6.705868970856897,-0.4009265559381209,78,0.0092268367619283,1.8051232289373222,1.0773738818919931,-0.247581166802311,0.7986769932207941,-0.16420980622143638,0.7015256588193868
2020-02-07,51.02726340366244,50.1533042547361,50.69295597138997,49.90756601781686,9223930,5.613929450725346,0.2834424602009576,64,-0.037469503124536,1.6907505170719843,1.226998645589618,1.2443730232427264,0.6011306567979698,0.8805661683390456,0.6427465323343576
2020-02-07,39.32310629172979,39.31232439900532,39.83937709062979,38.51064813348837,7069409,7.350438584278038,-1.532662033788197,89,-0.002707998530382,0.3515881390667909,1.5011199282997634,-0.7001952509945436,1.5790864406356342,0.10281817079045655,0.5921782312832098
2020-02-07,10.359238711099469,10.53885217556739,10.69865119657898,10.37418688343007,5475396,4.91382921710568,-0.5585996377689902,98,-0.0476564871683834,-1.191367953523565,1.2194753108439549,-1.550860833255592,1.4844478852296514,1.1084880184908994,0.582197763187249
2020-02-07,23.531989235785893,23.539800519024062,24.08267517182729,22.96704188905577,2753717,5.674097392403038,1.0741874710560435,69,0.0237539685567058,1.7546982152415778,2.003334313996852,-0.1697919243928868,0.7913853562051394,-0.4892373847288624,0.5718737052734197
2020-02-07,27.43048105189808,27.38166640577063,28.186154919841805,27.048155133591216,8388497,7.181348722731865,1.0834304014732214,68,-0.0077745468549081,0.21259026025554,1.2242388081119515,-0.7039306890214971,1.4013087441245249,0.2161762621587463,0.5496778433534903
2020-02-10,24.909732329448342,24.825021530743182,25.00929934634812,24.32904548748448,6073902,8.666576372465101,0.7186656726327588,7,0.0327046638263264,2.3348223699245256,1.983188537734188,0.9068337394509765,2.5622577081698963,-0.6894987199009244,0.8246818887508642
2020-02-10,21.20363187282497,21.08883540449435,21.167215223646007,20.52006224209202,927973,8.331830698458294,1.1246793748667143,78,0.0007327702326698,1.7156179972015515,0.7334321868411743,-0.28908485559667524,0.9999367523575499,0.025834995098420587,0.7802402192808365
2020-02-10,49.21806308541717,48.4504419535424,49.11435816954534,47.17946431985786,1178265,6.271477145555558,-3.39531427988196,64,-0.0549852302598026,1.5355822722840133,1.7051914998763884,1.5251145635632515,0.8378757885914871,1.2724600712097542,0.7049649480537774
2020-02-10,10.401730720610573,10.560836546037445,10.76679410152193,10.506054528531182,810042,7.061248858663245,3.2687043719201023,19,-0.0226963406465171,0.1616654000576416,2.209994762400431,-1.0062355931192244,1.3477609324818183,0.5500339411272395,0.6843091074756729
2020-02-10,9.56601546064401,9.708497144354816,9.914149052182037,9.525762059452992,6066525,8.083975290076356,0.1043820676126043,92,-0.0320712689972462,1.759314108746574,1.7387060612320928,0.25667247496619894,-0.23260282079854083,0.7597869951756328,0.657875272023714
2020-02-10,38.44027060024971,38.2024987198612,38.72481096435014,37.31952719492128,5093055,1.6444813280184432,-2.823098598494997,89,-0.0271012634678566,0.20505244986216403,1.9638063312084264,-0.43053787986940417,1.5690420705569887,0.6485889359023802,0.6560084058146418
2020-02-10,42.200227885981626,42.438218967624806,43.347327254555246,42.18105047657573,8772880,6.774100813602906,-2.0754078360881976,95,-0.0540479858029749,0.12856783584937273,1.4229950200785833,-1.208708803136421,-0.28102331342183,1.251490322977572,0.5995545455910016
2020-02-10,23.7409481902834,23.84810612070708,24.32589195491803,23.647396467089496,3379445,4.96122909998787,1.30972053664537,69,0.0300794026588799,1.7417147412652294,2.037939921486544,-0.17474785045135963,0.9998166272723386,-0.6307615725920889,0.5681988461466817
2020-02-10,8.814990586396478,8.924807421078816,9.13379214657406,8.831105961917352,4267510,6.337927456911074,5.426080913634853,3,0.0529469523282484,1.2756187920987312,2.4502506711004512,-1.0921317063850782,1.495584600123867,-1.142396243525903,0.5575100258736376
2020-02-10,35.29993819816042,35.200270184145545,35.38714371472614,35.10843335597653,4456160,9.9559173467418,0.9252604254948416,28,0.0339642925287382,1.8225715022316071,1.4901489953546132,0.4411870885854793,1.5023274958258517,-0.7176814384682979,0.5436951005770672
2020-02-11,25.2383291327971,24.98157296744577,25.467298118378856,24.366933845014803,9578761,7.0978520824067255,0.6306195404854745,7,0.0488856611290742,3.0451335355204177,1.7850071267246368,-0.28740778701848296,2.3289270241617155,-1.0515296042794922,1.1213481416083173
2020-02-11,35.40023246883058,35.50665100905867,35.84971728246883,34.53745532324294,810681,5.650108322691819,0.8703933899096029,28,0.0227009469392813,2.0598218253814315,1.320622119909963,0.31491234431736165,1.738994794380772,-0.46567725797689746,0.7630598602340423
2020-02-11,30.60496917978456,30.88079298060946,31.59219447072514,30.503314448192825,4691229,2.7325359040564474,0.1197643402006344,20,-0.0125893893504925,0.2840666545106778,1.3155284746882905,-1.0450872347286566,1.6140066358419967,0.32390273007700743,0.7142095894904362
2020-02-11,41.229087716483626,41.31348154755584,42.19599237144401,41.20543652153493,5799635,1.5371960372725613,-2.6502936443374545,95,-0.0900042180565978,-0.14427558096978432,0.7573518076828681,-0.8527592156183235,-0.31189332910483747,2.055968954185905,0.6816811892675334
2020-02-11,34.261030912786254,34.379908920297765,34.89890572163821,33.89826831385216,5112545,7.172338853664565,0.2223646898066868,12,0.0048950298882373,1.0317222568248492,1.1927271013826446,-0.7359469377992891,1.0571993304559044,-0.06729069523603391,0.6479587221276834
2020-02-11,37.30674860454448,38.00993454854882,38.60913753718173,37.41319202442972,340977,6.134613936837731,-0.5040617178589568,89,-0.0198875379391947,0.17585985990668518,1.925118438575307,-0.4188764293823165,1.6840403002417952,0.4871902665903083,0.6194983838739204
2020-02-11,27.423074707908366,27.73880700187309,28.30147273630546,27.005409393179736,3109941,3.198339240127644,1.1801440668175347,21,0.0258303049726906,1.017935076886201,2.7427942065313173,-0.8365226194637071,1.101010072669878,-0.5356929829149366,0.5321791666180963
2020-02-11,19.854947712330915,20.1816586784022,20.75702434674677,19.94393031414312,7407186,8.430880062188294,0.8883937601214965,65,0.0090885965315337,0.5528427043931021,1.3537836902845994,-2.6192004314289177,-0.6112435655272612,-0.1611168427946422,0.5191091316598693
2020-02-11,33.424491137598515,32.85022988130468,33.63110194912005,32.0363532603258,6617415,4.944048664913819,0.9446945264510078,49,0.0291419305100621,1.2659165060750606,2.551508489634984,-1.413198563311723,0.17741103072646006,-0.6097867300180067,0.5149608516247527
2020-02-11,40.50084807250823,40.7261256777669,41.12864622168796,40.05816615479624,6488048,8.321297011108559,-2.455460117192569,9,0.0047961139043586,0.12103118875850648,1.6195149830490223,-0.7250025188600167,1.6512127367765865,-0.06507756581930131,0.49202913800908216
2020-02-12,24.63142490969668,24.389236638648367,24.82651242392187,23.97483447477949,2347437,7.909402850515646,-2.3710930035082285,7,0.0090470071654582,2.2718818179664995,2.2741100053712886,0.037019783500602574,2.4668585032826793,-0.160186329384415,1.1194763905310405
2020-02-12,42.076708747771455,42.43438611905062,43.56670810510104,41.82243380788452,7767836,8.032031233428759,-0.7249186533924493,90,-0.0515231749179599,1.5077360322404532,2.022469122135312,0.19372601100023124,0.5110645282106401,1.1950006332206005,0.8742887030803979
2020-02-12,35.042595818630765,35.25371117846508,36.29853097608501,35.01583860709969,9559501,7.209120402431071,2.5416072514707206,12,0.0487524818392746,1.8000279229806653,1.06479530562327,-1.4357050035421586,1.5938594079122015,-1.0485498734776788,0.831356297141768
2020-02-12,30.22730136525129,30.74603490685069,31.463429904773225,30.267315796492667,2976568,2.6640798150224576,-0.436381519876731,20,-0.028611883143528,0.09706131409412434,1.0381634824941914,-1.087423468965731,1.7205009887444205,0.6823872838602103,0.7954194709283308
2020-02-12,32.959124190429385,33.22231076067435,33.29380087211638,32.48647050617566,1849734,6.638291845053624,1.13265837321103,49,0.0075351208897607,1.4861219082503756,2.126923361246623,-1.4857149915344723,0.3132835384507739,-0.1263596427328057,0.76772838565232
2020-02-12,37.52111365933224,37.92544252761715,38.6103993280352,37.53001274742909,9219795,3.013164972886807,-0.2222893091903335,89,-0.0305077377135246,-0.13630825476234024,1.8050416707366628,-0.7086547753355509,1.7134462997928994,0.7248048118893674,0.6609691821637982
2020-02-12,36.38544188940877,36.0554071280103,36.24418794804912,35.8944964005664,434372,3.3494300135581123,1.5455023308495706,28,0.0406791436972777,2.367845611648539,1.3325385397329552,0.20917919424655104,1.22278408292229,-0.8679183776094962,0.6526991479468607
2020-02-12,8.08044535380676,8.182077615544753,8.324909921374363,8.081634239453773,9333127,1.787535201643741,-2.4112213482497142,58,-0.0138270110341427,0.7373732640414559,2.105565165048501,-1.0383611217205848,0.5545011644612393,0.3515930673457669,0.6452623566525316
2020-02-12,16.255813995391975,16.22706270724954,16.270563245478503,15.90179800975176,4524801,7.488827895380944,-1.4911113973512438,6,-0.012921063373664,0.7808245710668493,1.3685685660714657,-0.04932604906998894,1.4664553383577956,0.3313235483175361,0.6368007133008726
2020-02-12,23.742862240531025,23.452359556704938,24.016609896527243,23.337652366028657,151548,9.554735779001083,-1.235965391696467,69,0.0250547569092245,1.856370147358877,1.2783260938226435,-0.3179600322649942,0.8335834353462496,-0.5183410023143936,0.6317174370355938
2020-02-13,24.37914712590056,24.48141926009521,24.677813374561044,23.98103814997372,6631492,7.043905105570978,0.3779643570343287,7,-0.0213230762784838,1.8775017825523221,1.4088750463562874,-0.21271562934671231,2.337693811628422,0.5193087574848044,1.2291250502061648
2020-02-13,23.134804110381417,23.477018462723223,23.53296731007288,23.20799224842582,5559927,9.1719441250444,1.3497136931126323,75,0.0023664225652977,2.3931264267794545,1.0840132035473091,-0.14122873937443717,1.7838325354926825,-0.01071606462198082,1.0997353636206662
2020-02-13,32.01790961905724,32.344374324240206,33.22190269910354,31.839578615894904,3619096,4.672737061063207,-2.642610993433269,49,-0.0442544739626182,0.8533332541066183,1.8945100434967956,-1.149820713254656,0.44855534137722236,1.032371953052733,0.8853867730741811
2020-02-13,23.671986163556262,23.49419124159996,23.8158512934918,22.84575576688821,4090110,4.768547364964279,0.178368768370063,69,0.0087835230868675,2.004167908677057,1.0549186097039898,-0.4403991470051237,0.9523155935837921,-0.15429118137795284,0.8335059663075145
2020-02-13,35.54531993254375,35.24635989450382,35.67240090169528,35.129274430115565,1882367,9.496955502611614,-2.243899869537058,28,-0.0035777828782753,1.783619920332866,1.656807023060112,0.534430874431119,1.5682325849569339,0.12227857800732037,0.7785298916072189
2020-02-13,36.08069555752965,36.276995508051314,36.97122526134547,35.54307427299742,5137976,3.3146402619463355,2.902628674768593,12,0.0774821541173169,2.265175578840114,1.2405394041871889,-1.3487355869117374,1.659111008549783,-1.6913426796392503,0.7737191888525632
2020-02-13,45.82242268458867,46.11427925037362,46.9458384086176,45.98630832127674,744595,3.5228746453482533,1.3756702238731373,10,0.0625873442055147,2.1988067067438455,0.9673194317823433,-1.5698263027712052,0.8955464973464778,-1.3580887334127902,0.7452899520228533
2020-02-13,15.892190096256725,15.7596223437891,15.903461078580774,15.321663670498266,3854540,9.709406125146806,-2.880622155059602,6,-0.0330116158839021,0.42965584766191006,1.8174740185599565,0.3589312244596823,2.100112515384473,0.780826156645665,0.7113808594772306
2020-02-13,10.003416116633105,9.82843856736218,10.05423255603174,9.595540572832718,2896362,3.244179205676242,-2.923999742321428,41,-0.0315714576896596,0.6461577761848817,1.7941444711175285,0.6657818835643357,2.11105470446899,0.7486043019013895,0.7074831876068122
